index,url,accept-found,accept-type,accept-text,reject-found,reject-type,reject-text,error
2420.0,https://www.peczwolle.nl,True,button,alles toestaan,False,,,False
2421.0,https://www.topmark.nl,False,,,False,,,False
2422.0,https://www.cvdm.nl,True,a,accepteren,True,a,weigeren,False
2423.0,https://www.progresswww.nl,False,,,False,,,False
2424.0,https://www.elektor.nl,True,button,cookies toestaan,True,button,alleen functionele cookies toestaan,False
2425.0,https://www.klingel.nl,False,,,False,,,False
2426.0,https://www.steenwijkercourant.nl,True,button,akkoord,False,,,False
2427.0,https://www.gps.nl,True,button,alles accepteren,False,,,False
2428.0,https://www.porterenee.nl,True,button,toestemming,False,,,False
2429.0,https://www.travelbird.nl,False,,,False,,,False
2430.0,https://www.abc.nl,False,,,False,,,False
2431.0,https://www.brekz.nl,True,div,ok,False,,,False
2432.0,https://www.seatsandsofas.nl,True,button,alle accepteren,False,,,False
2433.0,https://www.malmberg.nl,True,div,alles accepteren,False,,,False
2434.0,https://www.cbtresultaatuitopleiden.nl,False,,,False,,,False
2435.0,https://www.greenjump.nl,False,,,False,,,False
2436.0,https://www.nvve.nl,False,,,False,,,False
2437.0,https://www.schiedam.nl,False,,,False,,,False
2438.0,https://www.littlewonderland.nl,False,,,False,,,False
2439.0,https://www.heerlen.nl,False,,,False,,,False
2440.0,https://www.nrcmedia.nl,False,,,False,,,False
2441.0,https://www.tio.nl,False,,,False,,,False
2442.0,https://www.hrpraktijk.nl,True,div,akkoord,False,,,False
2443.0,https://www.zwemwater.nl,False,,,False,,,False
2444.0,https://www.verzekeringskaarten.nl,False,,,False,,,False
2445.0,https://www.vorsten.nl,True,button,accept all cookies,True,button,reject all cookies,False
2446.0,https://www.lions.nl,False,,,False,,,False
2447.0,https://www.aeres.nl,True,button,alle cookies accepteren,False,,,False
2448.0,https://www.sossolutions.nl,False,,,False,,,False
2449.0,https://www.lux-nijmegen.nl,True,a,ok,False,,,False
2450.0,https://www.nierstichting.nl,True,button,alle cookies toestaan,True,button,alleen noodzakelijke cookies,False
2451.0,https://www.nt.nl,True,button,akkoord,True,button,nee,False
